,Date,Last_bitcoin,Change_BTC,Last_eth,Change_ETH,Last_tesla,Trading_Volume_Tesla,Change_Tesla,Last_gold,Trading_Volume_Gold,Change_Gold,Last_SP,Change_SP,Increase/Decrease,Increase/Decrease_ETH
973,2019-07-03,11984.0,0.1029,291.41,-0.0116,58.67,32657815.0,-0.007798543355778491,1348.8,325544.0,0.002661934338953073,2708.64,0.05424134075739563,1,0
974,2019-07-02,10866.0,0.0213,294.83,0.009,57.538,34655760.0,0.004084882473084851,1353.5,298749.0,-0.0022956161137440085,2706.39,-0.5069186033556932,1,1
978,2019-06-28,12349.0,0.1026,297.55,-0.1211,60.186,37351020.0,-0.0006317749551106721,1341.9,374672.0,0.0106171201061711,2642.19,0.0642991955035882,1,0
979,2019-06-27,11200.0,-0.1302,338.54,0.0658,60.94,55085050.0,-0.01916580258888853,1360.0,467541.0,-0.012582830764649016,2656.87,-0.6996638126750595,0,1
980,2019-06-26,12876.0,0.0957,317.65,0.0199,57.932,51207050.0,0.03565602423677458,1345.9,278138.0,-0.0045529183460218964,2613.16,0.15360044016842486,1,1
981,2019-06-25,11751.0,0.0632,311.46,0.0095,59.86,67582650.0,0.005647840531561518,1340.1,222038.0,-0.0015695067264573312,2604.47,1.5628425214111452,1,1
985,2019-06-21,10236.0,0.071,271.43,0.0118,50.496,80466450.0,0.01475064387731211,1337.3,276654.0,0.00572490706319706,2581.88,1.9582676716854208,1,1
986,2019-06-20,9557.1,0.027,268.26,0.0139,53.226,75072200.0,-0.037584311279192116,1352.9,4979.0,-0.012422360248447308,2640.87,-1.0120830321181467,1,1
987,2019-06-19,9305.9,0.0231,264.59,-0.0308,51.556,104811400.0,0.025701111195101663,1327.3,235348.0,0.001504551267584443,2605.0,0.2412591429556229,1,0
988,2019-06-18,9095.9,-0.0278,273.0,0.0187,55.836,68935300.0,0.08164473684210524,1330.0,358319.0,0.015616904744282371,2612.62,2.059927199661125,0,1
992,2019-06-14,8689.1,0.0561,254.86,-0.0255,63.306,29771235.0,-0.020241740531829176,1333.2,70121.0,0.003587443946188307,2711.93,0.11270759744971236,1,0
993,2019-06-13,8227.4,0.0064,261.54,0.0701,62.11,23805155.0,0.013719947915012501,1321.5,451237.0,-0.008316801464977942,2716.94,-0.06961197767996437,1,1
994,2019-06-12,8175.4,0.0343,244.41,-0.0099,62.712,37339450.0,0.009289099526066253,1311.9,281146.0,0.003494113178883334,2712.92,1.0381632608394324,1,0
995,2019-06-11,7904.1,-0.0137,246.86,0.0674,64.27,30566825.0,0.014142839612222315,1317.8,283944.0,-0.0037321959022011296,2752.01,-0.05235278505909882,0,1
999,2019-06-07,7991.5,0.0238,248.54,0.011,69.102,41264595.0,-0.05142874532120158,1327.1,321790.0,-0.0028716088566462287,2783.02,0.2694818923935863,1,1
1000,2019-06-06,7805.6,0.0021,245.83,0.0189,65.434,27513895.0,-0.009472385066337618,1320.8,214392.0,0.0024922588928328335,2786.57,-1.2227061545782576,1,1
1001,2019-06-05,7789.3,0.0125,241.26,-0.0364,65.82,17571835.0,0.01129604037733596,1324.0,336571.0,-0.0009828381341195694,2738.97,-0.22760955081876497,1,0
1002,2019-06-04,7692.8,-0.0507,250.37,-0.0693,66.46,25009700.0,-0.021079154375614553,1321.7,241811.0,0.0033931533705323477,2726.8,-0.6132434008073393,0,0
1006,2019-05-31,8533.3,0.0318,254.52,-0.0524,66.186,34362760.0,0.04081041129242614,1323.4,256112.0,-0.004097116843702649,2677.67,1.3829450283954792,1,0
1007,2019-05-30,8269.9,-0.0473,268.61,-0.0095,68.612,30330220.0,0.026973366990952166,1305.2,395651.0,0.010687485787917766,2713.83,1.4507331740371514,0,0
1008,2019-05-29,8680.9,-0.0069,271.18,0.0008,70.198,23925110.0,0.014764912280701849,1317.9,251263.0,0.0007582075972401243,2744.28,1.300868564440994,0,1
1009,2019-05-28,8740.9,-0.0074,270.98,0.0238,71.484,21672500.0,-0.011089108910890972,1315.5,710.0,0.012164902004956105,2779.6,-0.8062030122906979,0,1
1013,2019-05-24,7994.9,0.0156,244.68,0.0014,66.954,20029810.0,-0.0008969414297244605,1332.1,244241.0,-0.0006760817307691283,2716.26,0.24715478205941133,1,1
1014,2019-05-23,7872.4,0.033,244.34,-0.0371,67.098,28200920.0,-0.008992481203007503,1331.2,357520.0,0.013121802950552335,2732.22,-0.1862757320856255,1,0
1015,2019-05-22,7621.1,-0.0398,253.76,0.0121,66.813,29549115.0,-0.029476117103235694,1356.2,21489.0,-0.004443786105762109,2731.2,-0.6537778334672256,0,1
1016,2019-05-21,7937.0,-0.006,250.72,-0.0343,64.462,19740385.0,-0.004581722977184842,1355.3,251537.0,-0.001699926090169959,2698.63,-1.788617272867863,0,0
1020,2019-05-17,7415.4,-0.0562,264.69,0.0666,63.046,51482100.0,0.08179196644432155,1315.7,306980.0,0.004012112036336075,2581.0,3.8737285894652236,0,1
1021,2019-05-16,7857.0,-0.0339,248.15,0.1413,69.0,33648410.0,-0.01772913655270064,1319.0,349123.0,0.0012871961838419365,2681.66,0.34523123803860956,0,1
1022,2019-05-15,8132.9,0.0219,217.42,0.1092,66.794,25400160.0,-0.02693644106884775,1314.6,335680.0,0.009045680687471733,2695.14,-3.0732987096428634,1,1
1023,2019-05-14,7958.3,0.0265,196.02,0.0422,66.626,22205830.0,0.014320797703938062,1329.5,457363.0,0.010125828307646422,2648.94,3.3607436539149047,1,1
1027,2019-05-10,6438.7,0.0288,170.84,0.0004,69.164,23553420.0,-0.001970214985223325,1343.1,365063.0,-0.0009688478163660416,2822.43,0.363958570147629,1,1
1028,2019-05-09,6258.4,0.0093,170.77,0.0084,69.906,23691040.0,-0.028483154332793983,1340.0,394887.0,0.002976190476190476,2853.53,0.47781308091781327,1,1
1029,2019-05-08,6201.0,0.0186,169.34,-0.0211,68.57,22677285.0,-0.003953147877013119,1345.1,224553.0,0.006352958558026251,2872.87,-0.8916656131035116,1,0
1030,2019-05-07,6087.9,0.01,173.0,0.0611,67.528,33626040.0,0.03052229591983218,1357.2,139946.0,-0.00332667997338656,2839.25,0.2455871606048605,1,1
1034,2019-05-03,6016.0,0.0511,161.66,0.008,70.004,24355905.0,-0.01455072463768123,1331.9,325008.0,0.0015742128935531553,2810.3,-0.27474487975452344,1,1
1035,2019-05-02,5723.8,0.0167,160.38,-0.0088,68.914,28398145.0,0.0031822258223160654,1333.1,268077.0,-0.004596834966088854,2798.03,0.15593776762774375,1,0
1036,2019-05-01,5629.6,0.0054,161.8,0.0444,69.432,35462770.0,-0.019649308309102245,1327.2,305093.0,0.00015067048365228678,2802.56,-0.630881978032243,1,1
1037,2019-04-30,5599.5,0.0218,154.93,-0.0211,68.012,32146170.0,-0.007465781833264278,1339.2,358312.0,-0.0001493651979089212,2776.42,0.8052991110984067,1,0
1041,2019-04-26,5410.8,0.0368,155.18,-0.0607,66.738,35672625.0,0.004385964912280656,1319.3,382605.0,-0.0045686438742100054,2751.29,-0.005088781055190472,1,0
1042,2019-04-25,5219.0,-0.0477,165.22,-0.0278,67.282,49163050.0,-0.0645886075949366,1313.7,321636.0,0.005676657584014532,2747.71,-0.18376253796482855,0,0
1043,2019-04-24,5480.3,-0.0127,169.95,-0.0054,63.316,22943640.0,0.00012633440717572432,1320.4,238332.0,0.001059161749129871,2743.15,-0.4327562030219769,0,0
1044,2019-04-23,5550.9,0.0246,170.87,0.0139,62.924,49722965.0,-0.005593377441109749,1322.3,322422.0,0.0015856236786470374,2723.99,-0.17210248187958843,1,1
